mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
3,3,5,5,7,7,3,3,5,5,7,7
ADVANCED,BASIC,ADVANCED,BASIC,ADVANCED,BASIC,ADVANCED,BASIC,ADVANCED,BASIC,ADVANCED,BASIC
0.5409523809600001,0.57714285712,0.6666666667000001,0.57857142856,0.7238095238000001,0.63095238096,0.1344173620282717,0.01277753131277634,0.0,0.1022701504529717,0.12777531297869207,0.0967147429228836
0.68571428572,0.68095238096,0.6285714285800001,0.57714285716,0.6095238095200001,0.61242424244,0.10432810617711509,0.074058719126376,0.05216405312963677,0.16545135135870537,0.05216405312963677,0.09892906809232178
0.7238095238000001,0.6152380952400001,0.68095238096,0.72212121214,0.6619047619,0.7200000000200001,0.12777531297869207,0.04837495278951453,0.074058719126376,0.057051037982326656,0.08932538802588574,0.07302967431576474
0.6133333333600001,0.60714285712,0.5942857143,0.5642857142800001,0.6476190476400001,0.71666666668,0.11925695881489592,0.07985957063777002,0.11617486235585288,0.10832679205740833,0.042591771027680664,0.182574185830491
0.61904761904,0.68095238096,0.68333333332,0.6009523809600001,0.66428571426,0.67545454546,0.19047619048125003,0.074058719126376,0.12245134162170153,0.07017955593076562,0.13267268300661392,0.12271043655849338
0.47777777775999997,0.6000000000000001,0.54888888888,0.5363636364000001,0.49777777776,0.5181818182000001,0.03042903099685244,0.0,0.07269078772172541,0.02032789072487144,0.06353768204307904,0.024896479911494972
0.5761904761800001,0.6000000000000001,0.51428571428,0.6000000000000001,0.51428571428,0.6700000000200002,0.05928523619533758,0.0,0.03194382823721949,0.0,0.03194382823721949,0.05322906474067215
0.48095238092,0.5563636364000001,0.50888888888,0.5454545455,0.57555555556,0.5363636364000001,0.05600723418281578,0.024393468825124383,0.0563279638155414,0.0,0.10012338070588364,0.020327890724871463
0.5,0.6000000000000001,0.4444444444,0.5454545455,0.48666666664,0.5090909091,0.0,0.0,0.0,0.0,0.06776866971844298,0.02032789072487145
0.5761904761800001,0.6000000000000001,0.5,0.6000000000000001,0.5,0.64000000002,0.05928523619533758,0.0,0.0,0.0,0.0,0.03651483718526847
0.47777777775999997,0.5454545455,0.46666666664,0.5454545455,0.56666666668,0.5181818182000001,0.03042903099685244,0.0,0.030429030996852437,0.0,0.09128709293578512,0.024896479911494965
0.50888888888,0.6000000000000001,0.5288888888800001,0.5363636364000001,0.46666666664,0.5181818182000001,0.05632796381554141,0.0,0.06876332644371523,0.02032789072487144,0.03042903099685243,0.024896479911494972
0.5761904761800001,0.6000000000000001,0.51428571428,0.5890909091000001,0.51428571428,0.68333333336,0.05928523619533758,0.0,0.03194382823721949,0.024393468825124383,0.03194382823721949,0.03726779961008935
0.51428571426,0.5454545455,0.47777777775999997,0.5363636364000001,0.57555555556,0.5272727273,0.10138869477857976,0.0,0.03042903099685244,0.02032789072487144,0.10012338070588364,0.024896479911494962
0.5,0.6000000000000001,0.4444444444,0.5454545455,0.4444444444,0.5090909091,0.0,0.0,0.0,0.0,0.0,0.02032789072487145
0.54285714284,0.6000000000000001,0.5,0.6000000000000001,0.5,0.64333333334,0.03912303980614837,0.0,0.0,0.0,0.0,0.06624868971744101
0.48888888888000004,0.5454545455,0.47777777775999997,0.5454545455,0.55555555556,0.5181818182000001,0.024845199769873812,0.0,0.030429030996852457,0.0,0.10393492744008301,0.024896479911494965
0.49206349204000005,0.6133333333400002,0.51777777776,0.5454545455,0.51999999998,0.5181818182000001,0.05234486492316741,0.029814239714904333,0.07841012786246056,0.0,0.10610965680248309,0.024896479911494972
0.59523809524,0.6000000000000001,0.54761904762,0.5890909091000001,0.51428571428,0.6566666666800001,0.07142857145000002,0.0,0.07338588099892694,0.024393468825124383,0.03194382823721949,0.0619139187393809
0.5111111111000001,0.5454545455,0.49777777776,0.5454545455,0.54222222222,0.5181818182000001,0.09128709294795673,0.0,0.06353768204307907,0.0,0.08937367803349358,0.02489647991149499
0.48888888888000004,0.6000000000000001,0.4444444444,0.5454545455,0.50666666664,0.5090909091,0.024845199769873812,0.0,0.0,0.0,0.0852012867473691,0.02032789072487145
0.54285714284,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6133333333400002,0.03912303980614838,0.0,0.0,0.0,0.0,0.029814239714904333
0.47555555552000006,0.5454545455,0.47777777775999997,0.5454545455,0.5,0.5181818182000001,0.06956655931986964,0.0,0.030429030996852457,0.0,0.0,0.024896479911494965
0.46666666664,0.6000000000000001,0.54888888888,0.5363636364000001,0.5311111111000001,0.5181818182000001,0.03042903099685243,0.0,0.07269078772172541,0.02032789072487144,0.09888264652550968,0.024896479911494972
0.55714285712,0.6000000000000001,0.51428571428,0.5890909091000001,0.51428571428,0.64000000002,0.03194382823721949,0.0,0.03194382823721949,0.024393468825124383,0.03194382823721949,0.03651483718526847
0.49206349204000005,0.5454545455,0.54,0.5454545455,0.54222222222,0.5,0.052344864923167395,0.0,0.054772255750516655,0.0,0.08937367803349358,0.0
0.5,0.6000000000000001,0.47555555552,0.5454545455,0.48666666664,0.5090909091,0.0,0.0,0.06956655931986964,0.0,0.06776866971844298,0.02032789072487145
0.5619047618999999,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6133333333400002,0.0685945728244958,0.0,0.0,0.0,0.0,0.029814239714904316
0.45555555552,0.5454545455,0.47777777775999997,0.5454545455,0.5333333333400001,0.5,0.024845199769873805,0.0,0.03042903099685245,0.0,0.07453559926490014,0.0
0.46666666664,0.6133333333400002,0.54888888888,0.5454545455,0.49777777776,0.5090909091,0.03042903099685243,0.029814239714904323,0.07269078772172541,0.0,0.06353768204307904,0.02032789072487145
0.5761904761800001,0.6000000000000001,0.51428571428,0.5890909091000001,0.51428571428,0.6566666666800001,0.05928523619533758,0.0,0.03194382823721949,0.024393468825124383,0.03194382823721949,0.06191391873938091
0.50888888888,0.5454545455,0.46666666664,0.5454545455,0.57555555556,0.5090909091,0.05632796381554139,0.0,0.030429030996852444,0.0,0.10012338070588364,0.02032789072487148
0.48888888888000004,0.6000000000000001,0.4444444444,0.5454545455,0.47555555552000006,0.5090909091,0.024845199769873805,0.0,0.0,0.0,0.06956655931986964,0.02032789072487145
0.5619047618999999,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6133333333400002,0.06859457282449583,0.0,0.0,0.0,0.0,0.029814239714904316
0.47777777775999997,0.5454545455,0.5199999999800001,0.5454545455,0.52222222222,0.5,0.03042903099685244,0.0,0.1061096568024831,0.0,0.08425417162511643,0.0
0.47777777775999997,0.6000000000000001,0.54888888888,0.5454545455,0.5644444444400001,0.5090909091,0.03042903099685244,0.0,0.07269078772172541,0.0,0.11287488980938801,0.02032789072487146
0.58095238096,0.6000000000000001,0.51428571428,0.5890909091000001,0.51428571428,0.6566666666800001,0.08350322819292355,0.0,0.03194382823721949,0.024393468825124383,0.03194382823721949,0.06191391873938091
0.52222222222,0.5454545455,0.49777777776,0.5363636364000001,0.57555555556,0.5090909091,0.08425417162511642,0.0,0.06353768204307907,0.02032789072487144,0.10012338070588364,0.02032789072487148
0.48888888888000004,0.6000000000000001,0.47555555552,0.5454545455,0.47555555552000006,0.5090909091,0.024845199769873812,0.0,0.06956655931986964,0.0,0.06956655931986964,0.02032789072487145
0.55714285712,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6133333333400002,0.03194382823721949,0.0,0.0,0.0,0.0,0.029814239714904316
0.47777777775999997,0.5454545455,0.48666666664,0.5454545455,0.48888888888000004,0.5,0.03042903099685244,0.0,0.06776866971844298,0.0,0.02484519976987383,0.0
0.55333333334,0.6133333333400002,0.48666666664,0.5363636364000001,0.50666666664,0.5090909091,0.07673909623378283,0.029814239714904323,0.06776866971844298,0.02032789072487144,0.08520128674736911,0.02032789072487146
0.5619047618999999,0.6000000000000001,0.5285714285600001,0.5890909091000001,0.5,0.6133333333400002,0.0685945728244958,0.0,0.03912303980614838,0.024393468825124383,0.0,0.029814239714904333
0.50888888888,0.5454545455,0.5800000000000001,0.5363636364000001,0.56666666668,0.5,0.05632796381554139,0.0,0.04472135954999582,0.02032789072487144,0.09128709293578514,0.0
0.48888888888000004,0.6000000000000001,0.47555555552,0.5454545455,0.51999999998,0.5090909091,0.024845199769873805,0.0,0.06956655931986964,0.0,0.1061096568024831,0.02032789072487146
0.58095238096,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6533333333600001,0.08350322819292355,0.0,0.0,0.0,0.0,0.029814239714904323
0.49999999998,0.5454545455,0.46666666664,0.5454545455,0.5,0.5,0.0962250448986164,0.0,0.03042903099685243,0.0,0.0,0.0
0.5111111111000001,0.6133333333400002,0.48666666664,0.5363636364000001,0.48666666664,0.5013986014,0.09128709294795673,0.029814239714904323,0.06776866971844298,0.02032789072487144,0.06776866971844298,0.029730561805228917
0.6095238095200001,0.6000000000000001,0.5285714285600001,0.5890909091000001,0.51428571428,0.6733333333400001,0.05216405312963677,0.0,0.03912303980614838,0.024393468825124383,0.03194382823721949,0.07509253550638553
0.48666666664,0.5454545455,0.49777777776,0.5363636364000001,0.55333333334,0.5,0.06776866971844298,0.0,0.06353768204307904,0.02032789072487144,0.07673909623378283,0.0
0.48888888888000004,0.6000000000000001,0.47555555552000006,0.5454545455,0.4444444444,0.5090909091,0.024845199769873812,0.0,0.06956655931986964,0.0,0.0,0.02032789072487145
0.59523809524,0.6000000000000001,0.5,0.5890909091000001,0.5,0.64000000002,0.07142857145000005,0.0,0.0,0.02439346882512435,0.0,0.03651483718526848
0.48888888888000004,0.5454545455,0.47777777775999997,0.5454545455,0.5333333333400001,0.5,0.024845199769873812,0.0,0.030429030996852457,0.0,0.07453559926490017,0.0
0.49777777776,0.6000000000000001,0.5488888888800001,0.5363636364000001,0.59333333334,0.5181818182000001,0.06353768204307904,0.0,0.0726907877217254,0.02032789072487144,0.059628479410243046,0.024896479911494972
0.5761904761800001,0.6000000000000001,0.51428571428,0.5890909091000001,0.5,0.6533333333600001,0.05928523619533758,0.0,0.03194382823721949,0.024393468825124383,0.0,0.029814239714904333
0.47777777775999997,0.5454545455,0.47777777775999997,0.5363636364000001,0.5311111111000001,0.5,0.030429030996852437,0.0,0.03042903099685244,0.02032789072487144,0.0988826465255097,0.0
0.48888888888000004,0.6000000000000001,0.45555555552,0.5454545455,0.48666666664,0.5,0.024845199769873805,0.0,0.02484519976987381,0.0,0.06776866971844299,0.0
0.5761904761800001,0.6000000000000001,0.51428571428,0.6000000000000001,0.5,0.6533333333600001,0.059285236195337605,0.0,0.03194382823721949,0.0,0.0,0.029814239714904333
0.46666666664,0.5454545455,0.46666666664,0.5454545455,0.47777777775999997,0.5,0.030429030996852437,0.0,0.030429030996852444,0.0,0.030429030996852457,0.0
0.6365800865800001,0.46782394076000006,0.63564102564,0.48611528824,0.6100000000000001,0.5025210084,0.19053828680496304,0.05175242399123388,0.1498037287163776,0.11557684259139647,0.19206480389296848,0.04123216948275002
0.6119047619,0.6255555555600001,0.5674603174399999,0.5088156288000001,0.57761904762,0.6133333333600001,0.0972991273520737,0.1143689071337805,0.11514776293635348,0.10846307176551902,0.13716435017339115,0.1192569588148959
0.6333333333400001,0.57762237764,0.6493939394,0.43309523810000006,0.61666666668,0.43146327358000003,0.17280367796207988,0.11927536438800328,0.16960089273258178,0.06033025134395729,0.16244657243571226,0.07878858097058239
0.62,0.43695415694,0.60333333334,0.51590187588,0.60333333334,0.5075213675,0.17215948679769125,0.07831939664218147,0.1600347184760926,0.11662765808092454,0.1600347184760926,0.07126483222914705
0.5650793650600001,0.5811111111,0.55079365078,0.5223076923,0.55857142856,0.64564102564,0.07904698160047692,0.13560563740637369,0.08391707867532153,0.1336891209719676,0.1280146675255358,0.12062392588674126
0.61428571428,0.53941940414,0.61666666668,0.45551948054,0.61666666668,0.45901572114,0.1734585497659121,0.13479419456033478,0.16244657243571226,0.06708691056000453,0.16244657243571226,0.061241913604513094
0.62,0.45230769229999995,0.61575757578,0.4834779256,0.6089743589800001,0.50115440114,0.17215948679769125,0.0502655669296328,0.15051793043693923,0.10314773258530034,0.12263542610727869,0.057737190841228324
0.61984126984,0.6088888889,0.62222222222,0.51119658118,0.54285714284,0.62564102566,0.11665586822330128,0.09635325953919338,0.1424542378493338,0.13823792221312683,0.03912303980614838,0.09173612218594518
0.57034632034,0.56353146854,0.6382051282200001,0.45460317460000005,0.6227272727400001,0.4302592832,0.1493584915618089,0.1326746627762259,0.19334846570634848,0.0672461586500838,0.14926357335926468,0.07368331407432117
0.5976190476200001,0.43695415694,0.6180652680800001,0.5051082251200001,0.6180652680800001,0.50284300494,0.1606922383686689,0.07831939664218147,0.11391216308428724,0.14926668072854632,0.11391216308428724,0.07697956535626921
0.5650793650600001,0.5811111111,0.57761904762,0.53119658118,0.5419047619,0.65897435898,0.07904698160047692,0.13560563740637369,0.13716435017339115,0.1246992144273672,0.09899723994119766,0.11797310229036874
0.65,0.56821061294,0.61666666668,0.48130379426000003,0.61666666668,0.46230576442000004,0.1806623615876988,0.13729118392394077,0.16244657243571226,0.05589861312545325,0.16244657243571226,0.05109697332245155
0.62606060606,0.40581927874,0.6089743589800001,0.50793650792,0.6089743589800001,0.5098752228200001,0.15962176944267953,0.05993146019080121,0.12263542610727869,0.08979133726939843,0.12263542610727869,0.0298105626814783
0.53079365078,0.59222222222,0.55857142856,0.49666666666000003,0.55079365078,0.59480519484,0.1076185794015146,0.12332832824511392,0.1280146675255358,0.1582894676163824,0.08391707867532153,0.10672554174408223
0.57523809524,0.5584670232000001,0.56666666668,0.43262515262,0.5760606060600001,0.48126984125999994,0.10892174062779092,0.14665530985080125,0.14907119852980025,0.02276478107137209,0.14995561022353232,0.04343235385927892
0.62,0.42147186148000004,0.6180652680800001,0.51082251082,0.58333333334,0.51569081074,0.17215948679769125,0.07764114825700323,0.11391216308428724,0.13244206528982227,0.1666666666875,0.0779140254622231
0.5841269841200001,0.6255555555600001,0.55079365078,0.5756410256400001,0.5865079365,0.64230769232,0.09145943045233036,0.1143689071337805,0.08391707867532153,0.12564756656350354,0.12353959180331454,0.1073024077586737
0.65,0.55180035652,0.61666666668,0.46539343011999995,0.61666666668,0.44293706294,0.1806623615876988,0.13512959731410554,0.16244657243571226,0.09084390777351804,0.16244657243571226,0.09252940105526247
0.60333333334,0.4537062937,0.6180652680800001,0.49685425682,0.6023809524000001,0.47137254902,0.1293144316125535,0.05981044929448416,0.11391216308428724,0.09075678393770657,0.13299276232033022,0.06982980350967576
0.57460317458,0.64222222222,0.5228571428400001,0.5556410256400001,0.60317460316,0.63571428574,0.2021551806401017,0.1272088785039573,0.07532243613740511,0.14686511588981926,0.14138906153248929,0.12128843453656223
0.6333333333400001,0.5485103132400001,0.55,0.44198412698,0.58666666668,0.46031746032000004,0.17280367796207988,0.1329917383861097,0.16244657243058236,0.05743997928281215,0.14452988928630345,0.03680007338729303
0.5842857142800001,0.43695415694,0.5924242424400001,0.47809523812000004,0.60333333334,0.50807176312,0.15623474984104344,0.07831939664218147,0.1621636874582583,0.12240966865822274,0.1600347184760926,0.07279541994628048
0.55079365078,0.6255555555600001,0.55079365078,0.5200854700599999,0.5609523809600001,0.64230769232,0.08391707867532153,0.1143689071337805,0.08391707867532153,0.13051340824047597,0.11410700314458996,0.1073024077586737
0.65,0.55941940414,0.61666666668,0.46054621850000005,0.64230769232,0.47139667352,0.1806623615876988,0.13490183349446883,0.16244657243571226,0.0850163648276161,0.10730240775867372,0.062296155556880534
0.5900000000000001,0.44301476300000003,0.6089743589800001,0.48153102936000003,0.6089743589800001,0.491037851,0.1561694236860867,0.06890261344993347,0.12263542610727869,0.1096078193706385,0.12263542610727869,0.05801655110285156
0.60079365078,0.6255555555600001,0.6365079364999999,0.5811965812000001,0.6490476190400001,0.6300000000200001,0.11486021829119122,0.1143689071337805,0.1301865533779491,0.11719067697094915,0.17453858833451416,0.13354150416693178
0.6036796536800001,0.5664069264,0.63606060606,0.44198412698,0.6227272727400001,0.4746031746,0.14832842342773553,0.14359954022039806,0.17052153567368533,0.05743997928281215,0.14926357335926468,0.0615783007494705
0.60095238094,0.43695415694,0.6089743589800001,0.52342324342,0.6089743589800001,0.50284300494,0.17096995533854728,0.07831939664218147,0.12263542610727869,0.13420621049602016,0.12263542610727869,0.07697956535626921
0.55079365078,0.59444444444,0.5865079365,0.5423076923,0.53174603172,0.64230769232,0.08391707867532153,0.14109361224549283,0.12353959180331454,0.11729192832952061,0.05777864991699607,0.1073024077586737
0.6333333333400001,0.55941940414,0.61666666668,0.44522536290000003,0.61666666668,0.47139667352,0.17280367796207988,0.13490183349446883,0.16244657243571226,0.07028556476242154,0.16244657243571226,0.062296155556880534
0.5961038961,0.39776223774,0.6114718615,0.48595848594,0.5472527472800001,0.5115779645,0.16169678693707082,0.040020533631463455,0.12559242867830284,0.08360069726142354,0.1690070354076461,0.058063127231200606
0.5841269841200001,0.59222222222,0.5674603174399999,0.53119658118,0.53174603172,0.6000000000200001,0.09145943045233036,0.12332832824511392,0.11514776293635348,0.1246992144273672,0.05777864991699607,0.11547005385235888
0.6036796536800001,0.5554978355,0.60333333334,0.44868347340000003,0.6093939394000001,0.46992481204000003,0.14832842342773553,0.14247699652593063,0.1600347184760926,0.07031102472432806,0.1473222887267528,0.04126785412213593
0.62575757576,0.42806526806,0.6180652680800001,0.5180952381,0.5756410256400001,0.5203691733,0.18592273542411353,0.07976552379143693,0.11391216308428724,0.12300102315983942,0.17226781439890182,0.07122605885386421
0.5841269841200001,0.59444444444,0.61984126984,0.53119658118,0.5419047619,0.64230769232,0.09145943045233036,0.14109361224549283,0.11665586822330128,0.12469921442736721,0.09899723994119766,0.1073024077586737
0.65,0.54089126562,0.61666666668,0.4577743825000001,0.61666666668,0.47132341344000006,0.1806623615876988,0.13244060427760568,0.16244657243571226,0.08076600792244358,0.16244657243571226,0.05188545161281462
0.58888888888,0.41693779904,0.6324242424400001,0.48430523721999996,0.5946886447,0.49439005438,0.18982610628164232,0.050820965575044896,0.09158586471754085,0.08876790907179197,0.14125083111100223,0.10862513105184635
0.5817460317200001,0.59444444444,0.5674603174399999,0.48555555554000007,0.6365079364999999,0.6133333333600001,0.10895007306666107,0.14109361224549283,0.11514776293635348,0.15993825970364584,0.1301865533779491,0.1192569588148959
0.62034632034,0.58166666668,0.64230769232,0.41500000000000004,0.5893939394000001,0.46286324784,0.16129063506328856,0.14896374536372073,0.10730240775867372,0.04873397172404483,0.1554784670804569,0.06001276740355805
0.5733766233800001,0.41575757576,0.64004329006,0.4906544436,0.5924242424400001,0.49683976154,0.15676660024012007,0.07803839325348096,0.08240615365749054,0.12852582454858502,0.1621636874582583,0.10377672195013116
0.5650793650600001,0.52777777776,0.61984126984,0.4772283272,0.5609523809600001,0.64230769232,0.0790469816004769,0.12729376931887673,0.11665586822330128,0.1684322945595249,0.11410700314458996,0.1073024077586737
0.65,0.52210338684,0.61666666668,0.45442057941999997,0.61666666668,0.47802197802,0.1806623615876988,0.11301936584311865,0.16244657243571226,0.061976444122722574,0.16244657243571226,0.07772734960305973
0.60606060606,0.41884256096000005,0.65564102564,0.47387955181999997,0.59666666668,0.51115942882,0.1696529975656544,0.052842821541043306,0.13288756847549751,0.09676657487377396,0.14259499758289795,0.10289612626806156
0.5650793650600001,0.5813131313200001,0.5674603174399999,0.49444444442,0.5919047619000001,0.60121212124,0.07904698160047692,0.12487112018818373,0.11514776293635348,0.15515822272435797,0.13062296229405862,0.13043685869920663
0.66333333334,0.54513368986,0.6300000000000001,0.44888888888,0.5893939394000001,0.45443510738,0.1515659005920454,0.13707667201998902,0.18272626766407846,0.07111394550808853,0.1554784670804569,0.030719521838409196
0.60095238094,0.42568238780000006,0.6089743589800001,0.4906544436,0.59230769232,0.5104620525600001,0.17096995533854728,0.07675135808160455,0.12263542610727869,0.12852582454858502,0.10272423399962001,0.08244313843449891
0.55079365078,0.52777777776,0.5865079365,0.4772283272,0.6388888888800001,0.64230769232,0.08391707867532153,0.12729376931887673,0.12353959180331454,0.1684322945595249,0.15340779191946194,0.1073024077586737
0.6333333333400001,0.54513368986,0.61666666668,0.41873626373999995,0.5809523809600001,0.48571428572,0.17280367796207988,0.13707667201998902,0.16244657243571226,0.03274674569175765,0.14443572277343272,0.07759128921759827
0.5531746031600001,0.41651821862,0.58473193474,0.49008991008,0.6089743589800001,0.49733073944000006,0.1674114124260425,0.026767227205958987,0.12033877140739944,0.10784206299534725,0.12263542610727869,0.11667969617327463
0.60079365078,0.5588888888800001,0.5674603174399999,0.4893162393,0.65555555556,0.6057142857400001,0.11486021829119122,0.12067198679728837,0.11514776293635348,0.16208360058957735,0.12515422586543096,0.10314773765250475
0.66333333334,0.55604278076,0.56761904762,0.46833333334000005,0.58333333334,0.46388888888,0.1515659005920454,0.13926164562346052,0.13745335224516397,0.12081896467660937,0.1666666666875,0.0552072414326684
0.5842857142800001,0.42487522282,0.6180652680800001,0.48888888890000004,0.58333333334,0.50206851972,0.15623474984104344,0.08383806514129694,0.11391216308428724,0.1261879803991986,0.1666666666875,0.1011009469367906
0.55079365078,0.59444444444,0.5865079365,0.49743034742000003,0.5674603174399999,0.64230769232,0.08391707867532153,0.14109361224549283,0.12353959180331454,0.16957091229746254,0.11514776293635348,0.1073024077586737
0.5976190476200001,0.5342245989600001,0.61666666668,0.41302197802,0.61666666668,0.47480519482000005,0.16069223836866886,0.133748650167902,0.16244657243571226,0.03309248108810015,0.16244657243571226,0.059148680202024975
0.90911127704,0.85328069986,0.90907027484,0.8667215266799999,0.90271859302,,0.004806377944321144,0.004161161172351017,0.008858952147837334,0.014612173459359433,0.006910398264400923,
0.90727149112,0.8543529286,0.91078797464,0.88971178902,0.91078111304,0.88847352026,0.009395756132283582,0.011417818795267954,0.013157862269080181,0.004313255975578811,0.008978475359379293,0.006632905269136586
0.90054059702,0.86844916912,0.89227741184,0.8582779878,0.90309932784,0.88168083486,0.005366980127470578,0.008810223727462877,0.012946678074389519,0.02158607583135692,0.00971770997751335,0.014398467477429603
0.9069791620600001,0.85111511372,0.9087342031400001,0.8657681940599999,0.90907027484,,0.005207791614248969,0.007410910773436237,0.005364284105002369,0.004821709942850346,0.00885895214783735,
0.91471247198,0.85386688784,0.9188946975400001,0.88763494582,0.9129542302200001,0.89055036346,0.004675870324698584,0.008861685876942724,0.005726748199466728,0.006666569717182171,0.0007443222284597358,0.0037151700590465236
0.9023415191199999,0.8747881125599999,0.8988350978799999,0.86036728214,0.9005864780399999,0.8829304029199999,0.0068848815132097375,0.004142015116009326,0.005197876090595768,0.004430577674950285,0.004206968661970135,0.0037677335773217964
0.9069791620600001,0.8478281589,0.90869320094,0.86992076086,0.90835712924,,0.005207791614248964,0.006817254191116878,0.009171513289776095,0.01382034750544953,0.005839037348703348,
0.91149471888,0.85383548488,0.9087342031400001,0.89216981222,0.9087342031400001,0.8863927584800001,0.011017607984172614,0.0045125969926695505,0.005364284105002399,0.005556444634490354,0.005364284105002392,0.004502045393146147
0.9019185642,0.8742989441400001,0.89360483872,0.858238149,0.8966607628000001,0.8834383855000001,0.007613019613091345,0.0048739376091423686,0.013688276084182487,0.01865222746967207,0.005802228621276991,0.013345969571300374
0.9108663181200001,0.84943988052,0.9087342031400001,0.87007145796,0.90660574908,,0.003924391158184593,0.004499587804500425,0.0053642841050023935,0.00746683243797526,0.00879983514304906,
0.91471247198,0.84789550076,0.91120238982,0.88971178902,0.9125803570000001,0.8884696016800001,0.004675870324698625,0.0015899058164895621,0.007957070842723372,0.004313255975578811,0.007465893579530042,0.0009375547260169162
0.90622501426,0.8710234657200001,0.8980392156800001,0.8625536587799999,0.8945364553600001,0.8846481026999999,0.005839037348703361,0.00786828323772541,0.008768894012750035,0.007588546690897108,0.008096771474323717,0.00601531467450694
0.90092913938,0.85328069986,0.90735623596,0.8667914078799999,0.9052277819000001,,0.013102287004555672,0.004161161172351056,0.0048063779443211635,0.004042210445929957,0.008026859531116298,
0.90693495918,0.8489261541400002,0.9153814147,0.89383477994,0.91329030192,0.89009646218,0.006028977860525467,0.012757479116957373,0.008067254936309666,0.008573707245069688,0.006834758634452,0.010581485571010714
0.89803506906,0.87219185328,0.8984158038800001,0.85717451278,0.8948312529000001,0.88616802562,0.00542725614137023,0.010520019596935942,0.008977379566898072,0.01155120078692798,0.013632416727019104,0.015675697756308664
0.9108663181200001,0.84943988052,0.91082211524,0.86364779874,0.90660574908,,0.003924391158184593,0.004499587804500425,0.005005785177158129,0.010596188286846765,0.008799835143049068,
0.91471247198,0.8560596518400001,0.91504854368,0.89387331258,0.9188946975400001,0.8901310762400001,0.004675870324698625,0.004082001239797453,0.00815759983460808,0.004550135476164806,0.005726748199466676,0.004052540568004256
0.89845802398,0.86891200846,0.8966607628000001,0.86093640812,0.8988350978799999,0.88805078416,0.004796352101995043,0.009362082943999126,0.0058022286212770155,0.009619776288279805,0.005197876090595782,0.004704114582638321
0.90134428676,0.85057521706,0.90251617538,0.86825891314,0.90560119488,,0.008249596515277602,0.004973162865263745,0.0029739221557277683,0.013919735001840218,0.003924391158184634,
0.9195178443199999,0.8447022864800001,0.90342853794,0.894250574,0.90769230766,0.8863927584800001,0.005598559195052722,0.008274299347082929,0.0074987489571650525,0.004954736623227633,0.00860026148288322,0.004502045393146147
0.89103369504,0.8752816473799999,0.89487179486,0.8582049896200001,0.8947853718800001,0.8896993572399999,0.00485268892054557,0.007335674127892239,0.011453988409821867,0.015233188004423776,0.014010301109740431,0.011205116252385617
0.90911127704,0.84943988052,0.9034727408200001,0.86190998154,0.9094807781,,0.004806377944321115,0.004499587804500425,0.0068841295869973345,0.008330444140154642,0.010478366587217703,
0.90768910698,0.861360267,0.91186493118,0.8950050968400001,0.91747252748,0.8888888889000001,0.005294978931190145,0.013040960932258445,0.0045401967678084295,0.005583308425217002,0.008515597288323988,0.0
0.90059013896,0.8736240914,0.89958924568,0.8639823309600001,0.8991740983,0.8838371691000001,0.008025290293819156,0.004455340968820677,0.005829011506377262,0.0035710226076974185,0.011652036537059115,0.009913856384422933
0.9129574309,0.8516430172,0.90772573702,0.8619591554199999,0.90563462424,,0.006814659297086441,0.008465446346602552,0.010555443628035194,0.009870772505963877,0.007282067012731381,
0.90944734874,0.85164128074,0.9174294960600001,0.894250574,0.9175025011800001,0.88427672956,0.008514102916670145,0.006758795711055744,0.008929377450225859,0.004954736623227633,0.008020037123921067,0.009186122560695465
0.8905719127000001,0.8719972308999999,0.8927433408000001,0.8582508800399999,0.90556065292,0.8914529959000002,0.011427938365296899,0.0036377706679092945,0.010300080442192433,0.019779898884796823,0.008434290637350711,0.004334768874561549
0.90911127704,0.84943988052,0.91120238982,0.85924973246,0.90772573702,,0.00480637794432113,0.004499587804500425,0.00795707084272342,0.0043309121198426845,0.010555443628035194,
0.91120238982,0.85924423808,0.91186813186,0.8950050968400001,0.9150043408,0.8888888889000001,0.007957070842723369,0.01008758678954123,0.008155223399155545,0.005583308425217002,0.008755891752152958,0.0
0.90096355194,0.8736240914,0.89746079162,0.8655793408199999,0.89533233756,0.88171677378,0.004439036664214005,0.004455340968820677,0.005829011506377262,0.0043735916244008344,0.004759367965145419,0.010251780609214793
0.90003342932,0.8478281589,0.90907027484,0.8645164671,0.90134428676,,0.010585851960221862,0.006817254191116905,0.008858952147837334,0.011201683743261382,0.008249596515277596,
0.9111618478600001,0.85334369468,0.91175156526,0.89261958522,0.91743269674,0.8925470736400001,0.010937051592728547,0.010473567433076175,0.01656823217994547,0.007727364208316135,0.011206406099616317,0.006027140411689159
0.89708371772,0.8719972308999999,0.8987970244,0.85821150258,0.90518357902,0.88366774394,0.005354336113980148,0.0036377706679092863,0.011492458554211287,0.01664116198596653,0.008571138451799784,0.016866185870966985
0.9108663181200001,0.8477968633599999,0.90563462424,0.8597732453000001,0.899959458,,0.003924391158184636,0.0036738980579586766,0.007282067012731364,0.007535751900350196,0.011363679018988564,
